:START_ID(User),:END_ID(Post)
29217,47611
41771,47612
69841,47613
41771,47614
41771,47615
5161,47616
50727,47617
69845,47618
69822,47619
69847,47620
59171,47622
68786,47623
52291,47626
69851,47627
59627,47628
23305,47629
23240,47630
69670,47631
33759,47633
52089,47634
69856,47635
177,47636
924,47637
69471,47638
67328,47639
69847,47640
66524,47641
66572,47642
69174,47644
69174,47645
41771,47647
65133,47648
50146,47651
69884,47652
69169,47653
69670,47654
41771,47656
69895,47657
64596,47658
69646,47659
41771,47660
67328,47662
68827,47663
38892,47664
41591,47665
69904,47666
69902,47667
41771,47668
69670,47669
52291,47670
9011,47671
69248,47672
69670,47673
69670,47674
69818,47679
67328,47681
69470,47682
55122,47683
69920,47685
61445,47687
69929,47691
69347,47693
69777,47694
23305,47695
69940,47697
69939,47698
69941,47699
1330,47700
69945,47702
69670,47703
23305,47704
69949,47706
69942,47710
69957,47712
59627,47713
69959,47715
924,47717
68818,47719
69958,47720
50833,47721
59171,47722
37330,47723
67412,47724
69963,47725
50833,47727
69376,47728
50146,47729
59171,47730
52527,47731
29217,47734
69972,47735
46848,47737
14588,47738
50833,47739
69982,47740
33603,47741
66386,47742
68367,47743
59032,47744
67328,47746
69995,47748
70000,47750
45177,47751
31015,47753
68230,47755
70006,47756
49878,47757
53381,47758
38657,47759
67328,47760
70012,47761
28175,47762
69689,47763
70020,47764
26917,47765
69797,47766
63693,47768
67993,47769
14588,47770
69670,47771
69670,47772
62846,47773
69823,47774
69670,47775
58433,47776
33759,47777
69822,47778
67328,47780
45374,47781
70037,47784
59901,47787
50833,47788
68023,47789
69822,47790
70044,47793
53812,47795
56922,47797
67328,47798
69670,47799
69670,47801
69670,47803
66372,47804
40048,47805
23305,47806
70053,47807
67328,47808
70055,47809
52206,47810
358,47811
65733,47813
70062,47814
58368,47815
60742,47816
62846,47817
18513,47818
17696,47819
70068,47820
26394,47821
41771,47823
70073,47824
70074,47825
52291,47827
68023,47828
59004,47830
68664,47831
70080,47833
47403,47834
924,47835
50406,47836
69670,47837
70082,47839
56922,47840
69670,47841
69887,47842
41771,47844
70085,47845
70091,47850
65559,47851
70094,47852
70097,47854
70098,47856
67328,47857
63654,47859
63654,47860
63652,47861
69847,47862
867,47865
867,47866
70105,47867
63654,47868
63654,47869
70107,47870
70108,47871
70109,47872
70066,47873
70066,47874
62938,47875
70078,47876
70066,47877
867,47878
70114,47879
67328,47880
41771,47881
67328,47882
50833,47883
56313,47884
70117,47885
69670,47886
63654,47887
65323,47888
15569,47889
65323,47890
63887,47891
70119,47892
70121,47893
67328,47894
70123,47895
24968,47896
69646,47897
924,47898
70126,47899
68124,47900
70129,47901
69646,47902
69702,47903
26394,47905
70135,47906
70136,47907
63652,47908
69825,47909
8878,47910
45827,47912
69793,47913
70141,47914
70066,47915
70143,47916
65147,47918
70145,47919
69671,47920
70147,47921
70148,47922
69557,47923
52089,47924
70152,47927
70153,47928
63488,47929
70152,47930
69822,47933
39322,47934
67681,47935
70163,47938
52291,47939
70169,47940
70173,47941
836,47942
64689,47943
67328,47946
33603,47948
52291,47949
70066,47950
63718,47951
70066,47952
70182,47953
68433,47954
66759,47955
33603,47956
52291,47957
24818,47958
60648,47959
38505,47960
69994,47961
52157,47962
67328,47963
50146,47966
70145,47968
44477,47969
41591,47971
68334,47973
25529,47974
25529,47976
69527,47978
69527,47980
63504,47981
23240,47983
68413,47984
55122,47985
68260,47986
25442,47987
9465,47988
60785,47990
41771,47991
69590,47992
11097,47994
867,47995
63654,47996
70152,47997
63654,47998
63652,47999
63652,48000
28175,48002
69845,48003
70215,48004
62846,48005
14675,48006
67681,48007
16111,48008
67681,48009
41771,48010
28175,48011
64830,48012
59171,48013
59171,48014
70066,48016
67412,48017
59171,48019
59171,48020
56922,48021
70224,48022
70227,48024
41771,48025
69822,48026
41771,48027
70241,48030
65323,48031
33603,48032
67328,48033
52595,48034
70243,48035
70237,48036
70234,48037
67328,48038
2723,48039
63652,48040
70254,48041
70254,48043
67328,48044
70259,48046
69822,48047
54846,48049
29169,48050
70267,48052
23305,48053
70237,48054
69481,48055
70274,48056
68023,48060
70285,48062
56784,48064
42242,48066
69470,48068
70299,48069
70300,48070
70304,48072
45374,48073
70306,48074
70307,48076
68220,48077
50406,48078
63652,48079
64581,48080
70316,48081
54846,48082
64581,48084
69843,48086
67328,48087
25157,48088
55122,48090
67328,48091
66295,48093
70325,48095
56922,48096
70329,48097
40734,48098
70330,48099
39934,48100
27855,48101
27855,48102
70337,48103
70342,48105
70307,48106
67328,48107
70343,48108
70346,48109
13748,48110
52356,48111
50541,48112
70348,48114
70237,48115
67328,48117
70066,48119
54803,48120
41771,48121
20618,48122
50406,48123
50406,48124
50406,48125
41771,48126
70363,48127
42242,48130
41771,48132
41771,48133
58155,48134
33759,48135
70001,48137
66194,48138
38623,48139
70387,48140
67755,48141
15902,48142
66386,48143
67328,48144
-1,48147
67328,48148
70393,48149
33759,48150
70397,48152
70402,48153
8219,48154
65954,48155
70407,48156
70406,48157
56446,48158
70073,48159
52291,48160
70085,48161
52291,48163
68283,48165
66863,48166
1330,48167
28175,48168
67418,48169
67328,48171
59004,48172
924,48174
68148,48175
70414,48176
54721,48177
70413,48178
70220,48180
57186,48181
23305,48182
70420,48183
57973,48186
59987,48187
59987,48188
69538,48189
44389,48192
69971,48193
47791,48194
53812,48196
50833,48197
70435,48198
69822,48199
41771,48200
61417,48201
41771,48202
59004,48203
53812,48204
53812,48205
66863,48208
28931,48209
67328,48210
69481,48211
37461,48213
70234,48216
46153,48219
33759,48220
67328,48221
39830,48222
70082,48223
67328,48224
46230,48226
69646,48228
33759,48229
28175,48230
70143,48231
56922,48232
68011,48234
68011,48235
70454,48236
44389,48237
14518,48238
70458,48239
8560,48240
31434,48242
46153,48243
63654,48246
26394,48247
56922,48248
41771,48249
45440,48250
41771,48251
53357,48252
70073,48253
924,48254
70475,48255
67328,48256
56408,48257
67328,48261
66295,48262
70082,48263
70495,48264
67328,48265
67328,48266
66863,48269
65908,48270
35364,48271
56922,48272
17752,48273
70501,48274
67328,48275
31086,48278
70509,48279
26917,48281
67437,48282
38892,48283
14006,48285
70515,48286
66295,48287
70522,48288
70525,48289
70530,48290
70535,48291
40734,48292
70536,48293
45610,48294
70082,48295
924,48296
70539,48297
67328,48298
65323,48299
41771,48300
67328,48301
69481,48302
41771,48303
201,48304
43983,48305
70321,48306
67328,48307
70546,48308
70542,48309
43983,48310
51209,48312
67328,48314
67328,48315
70555,48316
69248,48317
47371,48319
45264,48320
70558,48322
26917,48323
70066,48324
69845,48326
201,48327
70570,48328
69845,48329
67437,48330
70573,48331
42599,48332
70576,48333
66692,48334
70578,48335
53357,48336
53357,48337
66295,48338
50406,48339
49590,48340
51714,48341
51714,48342
66252,48344
29806,48345
70587,48346
52291,48347
51411,48349
66117,48351
67328,48352
70603,48353
68742,48357
67328,48359
70607,48360
68232,48361
70612,48362
52089,48363
67328,48364
70611,48366
70614,48367
70623,48368
67135,48369
29575,48370
70630,48372
67328,48374
69481,48375
70306,48376
70637,48378
70603,48379
70307,48383
30335,48384
70641,48385
63654,48386
63654,48387
63654,48388
63654,48389
69391,48390
63654,48391
29587,48392
24968,48397
70647,48398
50406,48402
70653,48403
-1,48404
201,48405
-1,48406
201,48407
201,48408
201,48409
70657,48410
8820,48411
67755,48412
52291,48414
6550,48416
29217,48418
67328,48419
70662,48420
8337,48421
69903,48423
58155,48424
70666,48425
65765,48426
27432,48427
67755,48428
70679,48429
69903,48430
58685,48431
68589,48432
51714,48433
29169,48435
39934,48436
69822,48438
70684,48439
70570,48442
10522,48443
66759,48445
52816,48446
56761,48447
8878,48448
70688,48449
67536,48450
41771,48451
70697,48454
69248,48455
52291,48456
70698,48457
68223,48458
70700,48459
69822,48460
70702,48461
70703,48462
23305,48463
66738,48464
70709,48466
69951,48467
70708,48468
8752,48469
70715,48472
70716,48473
70717,48474
69248,48475
42242,48477
70721,48479
70722,48480
70237,48481
42242,48482
69470,48485
70725,48486
69470,48487
58384,48488
52555,48489
201,48490
201,48491
-1,48492
201,48493
43983,48494
41771,48495
67328,48497
50833,48498
49522,48501
-1,48504
201,48505
201,48506
201,48507
201,48508
201,48509
70570,48510
70750,48511
15464,48512
70762,48514
67536,48515
-1,48516
201,48517
201,48518
201,48519
201,48520
-1,48521
60292,48522
70066,48524
65776,48525
70767,48526
41771,48528
69477,48529
28175,48530
53204,48531
23305,48532
70776,48533
70774,48534
70778,48535
69248,48537
201,48538
201,48539
-1,48540
201,48541
41771,48542
70783,48543
70785,48544
70763,48546
70791,48548
52089,48549
57634,48550
69248,48551
65398,48553
28175,48554
70808,48556
70812,48558
70820,48560
69644,48562
70821,48563
70823,48565
70082,48566
50406,48567
8820,48568
70830,48569
50406,48570
70779,48571
41771,48572
50406,48573
65398,48574
67755,48575
70307,48576
-1,48577
201,48578
201,48579
201,48580
70838,48581
66788,48582
41771,48583
70843,48584
70845,48585
41771,48586
70307,48587
69822,48589
70158,48592
70849,48593
14675,48594
-1,48595
201,48596
201,48597
201,48598
-1,48599
201,48600
70846,48601
70854,48602
41771,48604
70747,48606
70863,48607
70555,48608
70865,48609
41771,48610
70872,48611
-1,48613
201,48614
70875,48615
-1,48616
201,48617
70795,48618
52089,48619
52291,48620
64138,48621
52291,48622
70795,48623
70881,48624
67328,48628
49878,48629
46949,48630
70709,48631
70898,48632
70888,48633
62743,48634
70066,48635
69689,48636
70906,48638
70808,48639
70910,48640
68742,48642
70913,48643
70449,48644
46305,48645
70066,48646
70066,48647
70920,48648
70066,48650
69646,48651
21471,48652
70922,48653
14006,48654
201,48655
201,48656
201,48657
201,48658
201,48659
201,48660
201,48661
201,48662
-1,48663
201,48664
201,48665
201,48666
50406,48667
67412,48669
70927,48670
57410,48671
54503,48672
201,48673
201,48674
-1,48675
201,48676
201,48677
201,48678
70846,48679
67328,48680
38693,48682
41771,48684
30412,48685
70936,48688
50406,48689
70782,48690
67328,48691
70946,48693
66440,48695
52291,48696
70950,48697
32926,48698
70956,48699
67328,48700
70958,48701
65776,48702
70960,48703
52291,48704
70962,48705
70972,48706
67605,48707
70066,48708
54846,48709
52291,48710
60105,48711
67328,48712
69296,48713
18703,48714
21468,48715
70978,48716
70980,48717
40308,48718
45264,48720
14779,48721
24119,48722
68742,48723
70984,48724
39403,48725
70987,48726
70991,48727
70990,48728
67412,48729
70993,48730
70994,48731
50534,48732
50534,48733
50534,48735
67605,48736
54096,48737
54096,48738
67328,48739
70995,48740
54096,48741
-1,48742
201,48743
201,48744
201,48745
201,48746
201,48747
66352,48748
54096,48750
71000,48751
201,48752
70478,48753
56922,48754
70994,48755
70478,48757
71006,48758
70066,48760
70718,48761
1330,48762
71010,48764
63652,48766
63652,48767
69174,48768
70066,48769
41000,48770
51209,48771
51209,48772
70509,48773
59363,48775
70235,48776
67412,48777
70066,48779
70546,48780
70066,48781
50406,48782
71028,48783
61849,48784
42242,48785
71030,48786
71031,48788
63657,48789
201,48790
201,48791
201,48792
201,48793
201,48794
201,48795
67605,48796
71036,48797
71038,48798
39963,48799
39963,48800
71043,48801
-1,48803
201,48804
68023,48805
201,48806
201,48807
201,48808
201,48809
201,48810
201,48811
201,48812
201,48813
67328,48814
201,48815
201,48816
201,48817
201,48818
-1,48819
201,48820
71047,48821
54096,48822
67328,48823
63652,48824
71059,48825
70994,48827
71065,48828
40044,48829
67328,48831
64985,48832
64985,48833
71070,48834
54096,48835
70066,48836
71073,48837
69213,48838
1330,48840
56408,48842
67328,48843
24968,48844
71082,48845
70680,48846
71086,48848
71090,48850
71093,48851
52291,48852
70660,48854
201,48855
201,48856
201,48857
201,48858
201,48859
201,48860
66352,48862
14636,48863
14636,48864
-1,48865
201,48866
-1,48867
201,48868
71102,48870
69248,48871
71104,48872
71105,48873
59047,48874
64138,48875
41771,48876
47832,48877
70838,48880
70614,48881
71118,48882
23430,48883
69826,48885
66252,48886
65546,48887
71125,48889
71066,48890
71127,48891
39578,48892
71126,48893
-1,48894
-1,48895
201,48896
201,48897
201,48898
201,48899
70307,48900
71133,48901
52291,48902
54254,48903
69484,48904
60105,48905
71135,48906
52291,48907
52841,48909
836,48910
51209,48911
4719,48912
63658,48913
51209,48914
67328,48915
61445,48916
18703,48917
34269,48918
63257,48919
71145,48920
71146,48921
71147,48922
54178,48923
51668,48925
70181,48926
68023,48927
61941,48929
61941,48930
71124,48932
51209,48933
50406,48934
70363,48935
71154,48936
71006,48937
66759,48939
71158,48941
71164,48943
71166,48944
70950,48945
70994,48946
71086,48947
201,48948
201,48949
201,48950
201,48951
71171,48952
67328,48953
71172,48954
201,48956
201,48957
201,48958
201,48959
201,48960
201,48961
50406,48962
40194,48963
67328,48964
71179,48966
7916,48967
53431,48969
66117,48970
71189,48971
67328,48972
67328,48973
71199,48975
71198,48977
51209,48978
71202,48979
70994,48980
70066,48981
51209,48982
67328,48983
70994,48984
71207,48985
71208,48986
37776,48987
71210,48988
1330,48989
71212,48990
71213,48991
63652,48993
52291,48996
18703,48997
3314,48998
70887,49000
71216,49001
70066,49002
70066,49003
56408,49004
70181,49005
71222,49006
26562,49007
71201,49010
5091,49012
-1,49013
7714,49014
-1,49015
-1,49016
-1,49017
-1,49018
-1,49019
-1,49020
52291,49021
71231,49023
61941,49024
70994,49025
71113,49027
7916,49028
67508,49030
71240,49031
56797,49032
70759,49033
69484,49034
71243,49035
9316,49036
63652,49037
41771,49038
67328,49039
41771,49040
-1,49041
-1,49042
-1,49043
-1,49044
-1,49045
-1,49046
64981,49047
64856,49048
71256,49049
65323,49050
51209,49051
70680,49053
67349,49054
70838,49055
65776,49056
67328,49057
71261,49058
71022,49059
71262,49060
51209,49061
71264,49062
71266,49063
71268,49064
52291,49065
51209,49066
67328,49067
71271,49069
71274,49070
71276,49071
71275,49072
71271,49073
70875,49074
52291,49075
71281,49076
71282,49077
71283,49078
71033,49079
70066,49080
67328,49081
71286,49082
71288,49084
69793,49086
70066,49087
71293,49088
71294,49089
70066,49090
71297,49091
71304,49094
71086,49095
71310,49096
50406,49097
35679,49098
52089,49099
51209,49100
56922,49101
70363,49102
67605,49103
71314,49104
71316,49105
66759,49106
70716,49107
43681,49108
67605,49109
51209,49110
27983,49111
27983,49113
51209,49114
51209,49115
40921,49116
61522,49117
67328,49118
71327,49119
51209,49121
71330,49122
71331,49123
30385,49124
70548,49125
71334,49126
71333,49127
71335,49128
33202,49129
54509,49131
71218,49132
71218,49133
65593,49134
71218,49135
71297,49136
70802,49137
56195,49138
71297,49139
71345,49141
67328,49143
71348,49144
71346,49145
71218,49146
71353,49147
71357,49148
71356,49149
71359,49150
70346,49151
51209,49152
71361,49153
71218,49155
71218,49156
867,49158
52291,49159
57019,49160
867,49161
71218,49162
867,49163
59047,49164
71218,49165
25997,49166
71218,49167
30613,49168
46360,49169
58164,49170
64760,49172
67744,49173
71374,49174
15496,49175
42918,49176
17696,49177
71375,49178
71384,49179
71383,49180
64596,49181
63906,49182
71326,49183
71393,49184
69822,49185
30328,49186
70066,49187
69670,49188
58750,49189
51209,49190
71390,49191
71218,49192
67328,49193
71218,49194
70672,49195
71218,49197
45916,49198
16829,49199
71401,49200
51467,49201
71218,49202
69240,49203
71218,49205
71218,49206
71412,49209
67328,49210
54096,49211
54096,49212
54096,49213
54096,49214
55122,49215
54096,49216
71375,49217
71418,49218
71218,49219
70363,49220
71359,49221
69212,49222
71423,49223
71425,49225
25915,49226
70066,49227
70066,49228
71430,49229
67537,49230
50406,49231
64410,49232
67605,49233
67412,49235
71441,49236
71443,49238
52291,49239
67366,49240
67328,49241
67366,49242
54517,49243
1330,49245
71218,49246
68313,49247
71464,49248
71218,49249
71218,49250
65349,49251
71469,49252
68313,49255
64025,49256
71472,49257
71375,49258
67412,49260
69248,49262
38892,49263
71478,49264
66974,49265
70509,49266
52291,49267
65908,49268
56195,49271
61445,49272
60026,49273
71491,49275
68742,49276
71491,49278
1330,49279
71491,49281
69240,49282
71497,49284
71491,49285
45440,49286
3117,49287
3117,49288
71499,49289
71501,49291
71504,49293
18693,49294
66272,49295
67437,49297
71511,49298
37976,49299
70066,49300
71512,49301
71464,49302
71218,49303
21304,49304
71218,49305
69296,49306
67328,49307
71516,49308
67755,49310
27983,49312
71520,49313
71326,49314
71517,49315
51839,49316
71531,49318
71533,49319
67328,49322
39830,49323
70688,49325
70838,49326
63906,49327
71541,49328
37572,49330
71218,49331
30613,49333
70342,49334
1330,49335
71297,49338
52291,49339
45852,49340
23305,49341
71541,49343
3314,49344
70259,49345
71218,49347
45852,49348
63504,49349
67328,49350
55122,49351
71556,49353
54096,49354
67125,49355
70458,49356
70066,49357
68705,49359
71567,49360
71567,49361
71570,49362
17539,49363
71218,49364
20978,49365
68023,49366
71218,49367
67252,49368
69527,49369
71218,49370
53278,49372
70082,49374
50406,49376
71581,49377
67412,49378
46360,49379
71326,49380
71585,49381
836,49382
52291,49384
67412,49385
71587,49387
69484,49388
52089,49390
5268,49392
66759,49394
71349,49395
43636,49396
71218,49397
71326,49398
66117,49399
924,49400
71602,49402
66974,49403
54040,49405
71218,49406
55122,49407
70838,49408
52291,49410
71533,49411
71218,49412
70066,49413
71326,49414
60085,49416
3314,49417
71611,49418
62071,49419
71613,49420
66117,49421
70066,49422
15533,49423
71065,49424
71218,49425
71619,49427
40048,49428
29134,49429
70066,49430
45916,49431
71623,49432
71218,49433
35679,49434
71218,49435
34057,49436
71218,49438
71218,49439
71218,49440
71630,49441
67437,49442
70066,49443
71218,49444
55122,49445
71631,49446
71633,49448
47867,49449
50146,49450
67437,49452
69484,49453
71637,49454
71638,49456
70158,49458
70838,49459
71645,49460
71643,49461
70680,49462
56761,49464
71652,49465
71650,49466
46885,49467
71587,49468
71647,49470
67412,49472
70891,49473
71661,49474
51280,49476
14542,49477
71665,49478
64356,49479
52910,49480
65047,49481
71667,49482
71666,49483
31608,49484
71677,49485
71684,49486
71685,49487
71681,49488
71218,49490
63968,49491
924,49493
69481,49494
70960,49495
71689,49496
63968,49497
69191,49498
57825,49499
71218,49500
47311,49501
71705,49503
10814,49504
47311,49505
71218,49506
70891,49508
70891,49509
71714,49510
67537,49511
71717,49512
25345,49513
71006,49514
70891,49515
71723,49516
69296,49517
69148,49518
71006,49519
71721,49520
836,49521
50406,49522
57233,49524
30668,49526
31599,49529
67200,49530
62920,49531
71737,49532
54252,49534
67328,49535
54252,49537
71744,49538
71477,49539
71297,49542
52089,49544
1330,49545
54040,49546
16195,49547
66974,49548
71477,49549
28175,49550
71759,49551
71765,49553
18247,49554
45264,49555
70891,49556
69535,49557
69109,49559
66117,49560
71777,49561
71778,49563
71781,49565
69109,49566
50727,49567
924,49568
71787,49569
41771,49570
62521,49571
42772,49573
70680,49575
71792,49577
71791,49578
42772,49579
8820,49581
67328,49583
63481,49584
34269,49585
34269,49586
8240,49587
71797,49588
49278,49589
45264,49590
71805,49591
10814,49592
67328,49593
50534,49594
50534,49596
70066,49598
71809,49599
71811,49600
70066,49601
66177,49603
70066,49604
924,49605
71819,49606
71297,49607
25837,49608
924,49609
23240,49610
71822,49611
71824,49612
67328,49613
71219,49614
69109,49615
71219,49616
67328,49617
51668,49619
71828,49620
54721,49621
71832,49622
71833,49623
71824,49624
69646,49625
68572,49626
71430,49627
66987,49628
71845,49629
71849,49631
70891,49632
52089,49633
71477,49637
50146,49638
71854,49639
71855,49640
31599,49641
45264,49642
68413,49643
71860,49644
71861,49645
70980,49646
45264,49647
71863,49648
71316,49649
71865,49650
70066,49651
71219,49652
62886,49653
16380,49655
71871,49656
61060,49658
59437,49661
68023,49662
52291,49665
71879,49666
61728,49668
31599,49669
52291,49670
71884,49671
28175,49672
71890,49673
68334,49674
71895,49675
71861,49676
28175,49679
20517,49680
924,49681
71900,49682
69471,49683
52291,49684
42772,49685
32024,49686
52291,49687
65699,49688
71065,49689
34269,49690
71903,49691
71903,49692
68089,49693
52089,49694
70621,49695
21,49696
71908,49697
71218,49698
71218,49699
66117,49700
71218,49701
71913,49702
71218,49703
71914,49704
71918,49706
71923,49709
71895,49710
71823,49711
63691,49712
52291,49713
71218,49714
71931,49715
71218,49716
71218,49717
61728,49718
71218,49719
31434,49720
64138,49721
71218,49722
66974,49723
71218,49724
70066,49725
18703,49726
71944,49730
71949,49731
71218,49732
71231,49733
70980,49738
71823,49739
71957,49740
51812,49742
71960,49743
71963,49744
71961,49745
61728,49746
70546,49748
52291,49749
31599,49751
71717,49752
31599,49753
201,49754
62069,49755
42522,49756
71964,49758
61884,49759
54835,49760
71974,49761
45374,49762
67328,49763
53812,49764
42772,49765
71979,49766
71981,49768
10814,49769
45506,49770
67328,49771
40137,49773
71987,49774
53127,49775
67200,49777
71218,49778
71218,49779
57233,49780
71218,49781
71218,49782
45506,49785
71907,49786
45506,49787
55122,49788
67328,49791
31599,49792
69109,49794
72008,49795
50039,49798
72013,49800
54839,49802
73188,49803
71907,49804
71218,49805
66117,49807
23305,49808
72024,49809
71218,50809
71918,50810
30653,50811
55122,50812
62920,50813
49119,50814
73027,50815
21960,50816
50866,50817
50866,50818
42522,50819
73031,50820
72009,50823
70546,50824
71633,50825
201,50826
73035,50827
73042,50829
73045,50830
72022,50831
63767,50834
53352,50835
63767,50836
66626,50838
31086,50839
67328,50840
73052,50841
57691,50842
38492,50843
45374,50844
201,50845
52291,50846
69963,50847
52291,50848
73056,50849
71218,50851
70614,50852
71218,50853
68792,50854
55122,50855
71218,50856
73060,50857
73062,50859
59004,50860
71581,50861
53479,50862
73064,50863
73068,50864
71218,50865
73069,50866
71218,50867
70121,50868
71218,50869
65908,50870
71218,50871
71218,50872
73075,50873
71216,50874
71218,50875
73080,50876
60026,50880
73092,50883
56930,50884
44083,50886
73101,50887
56903,50888
70614,50889
69557,50891
71581,50892
73104,50893
64596,50894
28012,50897
82,50898
201,50899
82,50900
70688,50901
63327,50902
45506,50903
62920,50904
45506,50905
38670,50907
63327,50908
73125,50909
201,50912
67777,50913
67328,50916
73127,50917
73133,50918
73134,50919
71218,50920
71375,50921
73069,50922
71218,50923
69822,50925
71218,50927
37184,50928
17208,50930
73147,50931
20971,50932
73146,50933
73150,50934
9091,50935
67328,50936
45264,50937
42044,50938
73156,50939
73164,50944
924,50945
30635,50946
65908,50948
73150,50949
45264,50951
45506,50953
61728,50955
52300,50956
61445,50957
73183,50958
45603,50959
41771,50960
28175,50961
66503,50962
32697,50964
66295,50965
62749,50966
73191,50967
73194,50968
58822,50970
73195,50971
31086,50972
63906,50973
50833,50974
70688,50975
58822,50977
15527,50979
73207,50980
42044,50981
73213,50982
45264,50983
67328,50984
73150,50985
71218,50986
14675,50987
73127,50988
66624,50989
45264,50990
68174,50991
73224,50992
73225,50993
73150,50994
73227,50995
69822,50996
60035,50997
73228,50998
71218,50999
924,51000
42044,51001
73231,51002
64596,51003
73238,51004
70688,51005
70546,51007
73247,51008
73248,51009
41699,51010
67270,51011
53648,51012
69527,51013
70342,51014
73254,51015
68023,51017
73259,51019
69826,51020
73260,51021
71218,51023
18139,51024
71218,51025
71218,51026
73263,51027
71218,51028
71218,51029
38892,51030
71219,51031
67135,51032
73267,51033
73269,51034
55122,51035
57019,51036
57019,51037
66974,51038
71218,51039
71218,51040
71218,51041
71218,51042
57898,51043
55122,51045
73281,51048
73086,51049
46360,51050
46360,51051
66210,51053
73291,51055
73293,51056
71301,51057
71218,51059
45264,51060
71218,51061
71218,51063
73300,51064
65027,51065
71218,51066
71218,51068
73298,51069
55122,51071
1330,51072
59916,51074
55122,51075
69481,51078
73311,51079
836,51080
73316,51082
71907,51083
62073,51084
73317,51085
66117,51086
73323,51087
62920,51088
69527,51091
73035,51092
64596,51094
73335,51095
58199,51096
7916,51097
70838,51098
73338,51099
71316,51100
71861,51101
73340,51102
52291,51103
-1,51104
25180,51105
73342,51106
21749,51107
21749,51108
69484,51109
66117,51111
64041,51112
71218,51113
71218,51114
68182,51115
71218,51116
66759,51117
65153,51118
71218,51119
66117,51121
73351,51122
65305,51123
73229,51124
73363,51125
73364,51126
66387,51127
52291,51129
73365,51130
71441,51131
53648,51132
23305,51133
73371,51134
58209,51136
47311,51137
37184,51138
57429,51139
71218,51140
64981,51141
66117,51142
70546,51143
73379,51144
73376,51145
73365,51147
71218,51148
71218,51149
69212,51150
58517,51151
21844,51152
68023,51153
73365,51154
71231,51155
24119,51156
58700,51157
65323,51158
71725,51159
14588,51161
73387,51162
54075,51166
73397,51167
18465,51168
57019,51169
73401,51170
42044,51171
41771,51172
65323,51173
70958,51174
73399,51175
73408,51176
73409,51177
51029,51180
73407,51181
73413,51182
73406,51183
66117,51184
19046,51185
73365,51186
67240,51188
73365,51191
71218,51192
14518,51193
71218,51194
73423,51195
73428,51196
29606,51197
71218,51198
69527,51199
73434,51201
47279,51202
71231,51203
71218,51204
71231,51205
46360,51206
55122,51207
73442,51209
69470,51210
53648,51211
70363,51212
73448,51213
59087,51214
19212,51215
52291,51218
73413,51219
65323,51220
64870,51221
71892,51222
73456,51223
73457,51224
67328,51225
42044,51226
42044,51228
67328,51229
73465,51230
61522,51231
12345,51232
73467,51233
10894,51234
73329,51235
73471,51236
73472,51237
73474,51238
73473,51239
73475,51241
73478,51242
30613,51243
73484,51245
62973,51246
71348,51247
64985,51249
24662,51250
73491,51251
57410,51252
73495,51253
27872,51254
41771,51255
201,51256
73497,51257
52559,51258
73501,51259
66759,51260
24858,51261
35679,51262
73400,51264
73509,51265
12345,51266
45264,51267
64596,51269
73513,51270
63327,51271
73518,51273
68927,51274
60945,51275
73521,51276
73509,51277
71218,51278
58342,51279
50146,51280
67361,51283
66117,51286
47485,51288
73534,51289
71033,51290
71218,51291
54721,51292
73536,51293
23787,51294
73539,51295
66117,51296
3314,51297
70759,51298
71218,51299
73543,51300
71871,51301
73546,51302
71219,51303
73547,51304
38892,51305
73546,51306
70759,51307
55122,51308
70759,51310
69471,51312
52291,51313
54390,51314
73568,51315
73567,51316
73566,51317
56922,51318
71538,51319
73045,51320
38892,51321
64985,51322
73446,51323
45603,51324
50406,51325
67328,51326
54944,51327
71219,51329
73585,51330
73586,51331
23305,51332
47286,51333
73475,51334
71425,51335
55122,51337
71219,51338
67328,51340
71218,51341
42044,51344
69865,51345
3314,51346
71231,51348
49375,51349
49375,51350
73601,51351
16928,51352
73603,51353
73607,51354
73608,51355
29587,51356
73611,51357
73614,51358
62097,51359
67203,51360
63871,51361
69527,51362
73613,51363
67203,51364
73612,51365
71006,51366
35597,51367
50146,51368
52291,51370
73620,51371
62128,51373
73621,51374
73622,51375
67328,51376
71006,51377
73624,51378
53760,51379
73600,51381
65323,51382
45264,51384
836,51385
71006,51386
12942,51388
45264,51390
73624,51391
73441,51395
69471,51397
45264,51398
73641,51399
73645,51402
52291,51403
62989,51404
45264,51405
59087,51406
35732,51407
73659,51408
73586,51409
69527,51410
73614,51412
924,51413
70759,51414
73662,51415
2961,51416
14588,51418
73667,51419
836,51420
73671,51421
73672,51422
38892,51424
36964,51425
64985,51426
28175,51427
73678,51429
73512,51430
73676,51431
45264,51433
28175,51435
73579,51436
71026,51437
38892,51438
65908,51440
73669,51441
73685,51442
73409,51443
53648,51444
73665,51448
71861,51449
73688,51450
73290,51451
58261,51452
49637,51453
55122,51454
38892,51455
67349,51456
71908,51457
1330,51460
69527,51462
69646,51463
1330,51464
20618,51465
73706,51467
71896,51468
28175,51469
50204,51470
73708,51473
28175,51474
28175,51476
73711,51477
69527,51478
73712,51479
61445,51481
69646,51482
73716,51483
57019,51485
73721,51489
62282,51490
73724,51491
73726,51492
61941,51493
53648,51494
73728,51497
46360,51498
73733,51499
73730,51500
73729,51501
38892,51502
69376,51504
68232,51506
52360,51507
73743,51508
73740,51509
45264,51510
73754,51512
45264,51513
27369,51514
73762,51516
26562,51517
